,SMILES,CANONICAL_SMILES,Energy
104989,c1ccc(NC(c2cc(-c3ccc(Cl)cc3)nc3ccccc32)=O)c([N+]([O-])=O)c1,O=C(Nc1ccccc1[N+](=O)[O-])c1cc(-c2ccc(Cl)cc2)nc2ccccc12,-5.634342821500001
104990,n1cc(CNC(c2c3c(nc(-c4ccc(Br)s4)c2)cccc3)=O)ccc1,O=C(NCc1cccnc1)c1cc(-c2ccc(Br)s2)nc2ccccc12,-2.7399819266
104991,N(c1cc(ccc1C)[N+](=O)[O-])C(c1c2ccccc2nc(-c2ccc(cc2)OCC)c1)=O,CCOc1ccc(-c2cc(C(=O)Nc3cc([N+](=O)[O-])ccc3C)c3ccccc3n2)cc1,-9.7615215419
104992,c1ccc2c(nc(cc2C(=O)NCCCn2ncnc2)-c2sccc2)c1,O=C(NCCCn1cncn1)c1cc(-c2cccs2)nc2ccccc12,-0.18545201532000002
104993,c12c(c(c(nc2cccc1)-c1ccccc1)CS(=O)(C)=O)C(=O)NC(CC#N)c1ccccc1,CS(=O)(=O)Cc1c(-c2ccccc2)nc2ccccc2c1C(=O)NC(CC#N)c1ccccc1,-3.816952015
104994,c1c(c2c(cccc2)nc1C(C)C)C(N(C)CC(C)C)=O,CC(C)CN(C)C(=O)c1cc(C(C)C)nc2ccccc12,-7.05293891
104995,c1(C)ncc(CO)c(/C=N/NC(c2cc(-c3ccco3)nc3c2cccc3)=O)c1O,Cc1ncc(CO)c(/C=N/NC(=O)c2cc(-c3ccco3)nc3ccccc23)c1O,-3.3871286019999998
104996,c1c2nc(cc(c2ccc1)C(N/N=C/c1c(nn(c1C)CC)C)=O)C1CC1,CCn1nc(C)c(/C=N/NC(=O)c2cc(C3CC3)nc3ccccc23)c1C,-9.5522275762
104997,c1c(CC)ccc(-c2nc3ccc(cc3c(C(=O)NC(CN3CCC(C)CC3)C)c2)Br)c1,CCc1ccc(-c2cc(C(=O)NC(C)CN3CCC(C)CC3)c3cc(Br)ccc3n2)cc1,-10.923792123
104998,c1(ccc(OC)cc1OC)-c1nc2c(cccc2)c(C(N2NC(C(F)F)C[C@]2(O)C(F)F)=O)c1,COc1ccc(-c2cc(C(=O)N3NC(C(F)F)C[C@]3(O)C(F)F)c3ccccc3n2)c(OC)c1,-11.056064458
104999,c1cccc2c(C(=O)N)c(CCCCn3c(nc4c(N)nc5ccccc5c43)CCOC)c(nc21)-c1ccccc1,COCCc1nc2c(N)nc3ccccc3c2n1CCCCc1c(-c2ccccc2)nc2ccccc2c1C(N)=O,-5.084625158
105000,c1nc(ccc1-c1cc(c2ccccc2n1)C(=O)NCC1CCC(CC1)CNC(OC(C)(C)C)=O)NC(CO)CO,CC(C)(C)OC(=O)NCC1CCC(CNC(=O)c2cc(-c3ccc(NC(CO)CO)nc3)nc3ccccc23)CC1,-8.419638364599999
105001,O=C(c1cc(-c2c(Cl)cccc2)nc2ccccc12)NN(C)C,CN(C)NC(=O)c1cc(-c2ccccc2Cl)nc2ccccc12,-4.4453924695
105002,C1CN(C(=O)OC(C)(C)C)CC(N1Cc1c(C(NC(C2CCCCC2)C)=O)c2cc(F)ccc2nc1-c1ccccc1)=O,CC(NC(=O)c1c(CN2CCN(C(=O)OC(C)(C)C)CC2=O)c(-c2ccccc2)nc2ccc(F)cc12)C1CCCCC1,-10.647966310900001
105003,c1(C)c(F)cc(NC(c2c(c(nc3c2cccc3)-c2ccc(cc2)Cl)C)=O)cc1,Cc1ccc(NC(=O)c2c(C)c(-c3ccc(Cl)cc3)nc3ccccc23)cc1F,-11.1023635235
105004,c12cc(ccc2nc(-c2cccs2)cc1C(=O)N1CC(OC(C)C1)C)C,Cc1ccc2nc(-c3cccs3)cc(C(=O)N3CC(C)OC(C)C3)c2c1,-9.7000597829
105005,CCC1(CCN(CC1)c1ccc(Cc2nc3c(c(C(=O)N4CCCC4CN4CCCC4)c2)cc(-c2ccc4c(c2)OCO4)cc3)cc1)C,CCC1(C)CCN(c2ccc(Cc3cc(C(=O)N4CCCC4CN4CCCC4)c4cc(-c5ccc6c(c5)OCO6)ccc4n3)cc2)CC1,-11.638556138
105006,C(N(CC)CCNC(c1c2ccccc2nc2c1CN(CC2)CC)=O)C,CCN(CC)CCNC(=O)c1c2c(nc3ccccc13)CCN(CC)C2,-8.9591588799
105007,c1c(OC)c(ccc1CNC(c1c2ccccc2nc(c1C)CC)=O)OC,CCc1nc2ccccc2c(C(=O)NCc2ccc(OC)c(OC)c2)c1C,-8.1855489755
105008,C(c1nc2c(cc(-c3cc4OCOc4cc3)cc2)c(C(=O)N2C(CCC2)CN2CCCC2)c1)c1ccc(N2CCN(CC2)CCCN(C)C)cc1,CN(C)CCCN1CCN(c2ccc(Cc3cc(C(=O)N4CCCC4CN4CCCC4)c4cc(-c5ccc6c(c5)OCO6)ccc4n3)cc2)CC1,-10.3476893692
105009,c1(cc(nc2ccc(cc21)CC)C)C(=O)N1CC2(OCC1)CCCC2,CCc1ccc2nc(C)cc(C(=O)N3CCOC4(CCCC4)C3)c2c1,-7.669044895999999
105010,c1(C)c(-c2nc3c(c(C(N4CCN(c5cc(C(F)(F)F)ccc5)CC4)=O)c2)cc(Cl)cc3)ccc(C)c1,Cc1ccc(-c2cc(C(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)c3cc(Cl)ccc3n2)c(C)c1,-14.031697907999998
105011,C(C(N)CN(C(c1c(-c2cc(cc(c2)F)C)cnc2c1cc(cc2)-c1cc(cc(O)c1)C#N)=O)C)C,CCC(N)CN(C)C(=O)c1c(-c2cc(C)cc(F)c2)cnc2ccc(-c3cc(O)cc(C#N)c3)cc12,-14.3084557395
105012,O=C(NCCCCCN1CCCCC1)c1cc(-c2ccccc2)nc2ccc(C)cc12,Cc1ccc2nc(-c3ccccc3)cc(C(=O)NCCCCCN3CCCCC3)c2c1,-7.4515599818
105013,O=C(c1cc(nc2ccccc12)-c1oc(C)cc1)Nc1c(C(F)(F)F)cc(C(F)(F)F)cc1,Cc1ccc(-c2cc(C(=O)Nc3ccc(C(F)(F)F)cc3C(F)(F)F)c3ccccc3n2)o1,-11.725571421
105014,c1ccc2c(nc(cc2C(NC2CC2)=O)SCc2oc3c(n2)cccc3)c1,O=C(NC1CC1)c1cc(SCc2nc3ccccc3o2)nc2ccccc12,-7.1339156941
105015,C1Cc2nc3ccccc3c(c2CC1C)C(Nc1ccc(F)c(c1)F)=O,CC1CCc2nc3ccccc3c(C(=O)Nc3ccc(F)c(F)c3)c2C1,-10.8497530089
105016,c1c(Cl)c2c(cc(C(C)NC(c3c4c(cccc4)ncc3)=O)n(-c3ccccc3)c2=O)cc1,CC(NC(=O)c1ccnc2ccccc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,-0.9269236064199999
105017,c1cc2c(c(C(NCC(NC)=O)=O)c3CCCc3n2)cc1,CNC(=O)CNC(=O)c1c2c(nc3ccccc13)CCC2,-7.9589492714
105018,C(=O)(O)c1ccc(cc1)-c1cc(NCCC(c2c3nccc(C(NC)=O)c3ccc2)C)ncn1,CNC(=O)c1ccnc2c(C(C)CCNc3cc(-c4ccc(C(=O)O)cc4)ncn3)cccc12,-9.827431724
105019,c1(Br)cc2C(=O)NC(c2c(c1)NC(c1ccnc2c1cc(Cl)cc2)=O)c1c(ccc(F)c1)Cl,O=C1NC(c2cc(F)ccc2Cl)c2c(NC(=O)c3ccnc4ccc(Cl)cc34)cc(Br)cc21,-13.920821947
105020,n1ccc(c2cc(cc(C(CNc3ncnc(-c4ccc(nc4)NCC)c3)SC)c12)F)C(NC)=O,CCNc1ccc(-c2cc(NCC(SC)c3cc(F)cc4c(C(=O)NC)ccnc34)ncn2)cn1,-10.836216238099999
105021,N1(C(=O)c2c3ccccc3nc(C3CC3)c2)CCN(CC1)c1c(F)cccc1,O=C(c1cc(C2CC2)nc2ccccc12)N1CCN(c2ccccc2F)CC1,-10.7329587656
105022,c1(cc(C2CC2)nc2ccc(Br)cc12)C(N/N=C\c1c(ccs1)C)=O,Cc1ccsc1/C=N\NC(=O)c1cc(C2CC2)nc2ccc(Br)cc12,-9.27062169
105023,c1(ccncc1)-c1cc(c2ccccc2n1)C(=O)Nc1ccc2c([nH]c(o2)=O)c1,O=C(Nc1ccc2oc(=O)[nH]c2c1)c1cc(-c2ccncc2)nc2ccccc12,-4.1928202552
105024,[N](S(=O)(=O)c1ccc(cc1)NC(=O)c1c2ccccc2nc(c1)-c1ccc(cc1)OC)c1nc(nc(c1)C)C,COc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)[N]c4cc(C)nc(C)n4)cc3)c3ccccc3n2)cc1,-12.089504688
105025,c1cc(Cl)c2c(c(cc(-c3ccccc3)n2)C(=O)NN)c1,NNC(=O)c1cc(-c2ccccc2)nc2c(Cl)cccc12,-9.844519655000001
105026,c1c2c(nc(c(CCCc3cccnc3)c2C(=O)NC(c2ccccc2)C(=O)OC)-c2ccccc2)ccc1,COC(=O)C(NC(=O)c1c(CCCc2cccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,-2.5069845731
105027,c1cnc(N2CCN(C(=O)c3cc(-c4ccc5OCOc5c4)nc4ccccc34)CC2)nc1,O=C(c1cc(-c2ccc3c(c2)OCO3)nc2ccccc12)N1CCN(c2ncccn2)CC1,-11.443872033
105028,c1c(nc2ccccc2c1C(N(CC(Nc1ccc(N2CCOCC2)cc1)=O)C)=O)-c1cnccc1,CN(CC(=O)Nc1ccc(N2CCOCC2)cc1)C(=O)c1cc(-c2cccnc2)nc2ccccc12,-4.8072618819
105029,c1cc2c(c(C(=O)NCCC3=CCCCC3)cc(-c3ccc(cc3)Cl)n2)cc1,O=C(NCCC1=CCCCC1)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,-7.911030553
105030,c1cccc2nc(cc(c21)C(=O)N1CCC(CC1)C(N1Cc2ccccc2CC1)=O)-c1ccc(C)cc1,Cc1ccc(-c2cc(C(=O)N3CCC(C(=O)N4CCc5ccccc5C4)CC3)c3ccccc3n2)cc1,-12.213376854
105031,C(=O)(Nc1noc(c1)C)c1cc(-c2ccc(cc2Cl)Cl)nc2ccccc12,Cc1cc(NC(=O)c2cc(-c3ccc(Cl)cc3Cl)nc3ccccc23)no1,-7.632431308499999
105032,n1c2ccc(C)cc2c(C(=O)N2C(C3C(C2)CCC3)C(O)=O)cc1C1CC1,Cc1ccc2nc(C3CC3)cc(C(=O)N3CC4CCCC4C3C(=O)O)c2c1,-9.3799267935
105033,c1ccoc1-c1nc2c(c(C(=O)NNC(=O)CCCc3oc(-c4ccccc4)cn3)c1)cccc2,O=C(CCCc1ncc(-c2ccccc2)o1)NNC(=O)c1cc(-c2ccco2)nc2ccccc12,-0.09856210105999999
105034,n1c2c(cc(Cl)c(c2)F)c(cc1C(=O)N)C(Nc1c(n(Cc2ccc(cc2)CC(F)(F)F)nc1C(F)(F)F)C)=O,Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)c(Cl)cc23)c(C(F)(F)F)nn1Cc1ccc(CC(F)(F)F)cc1,-11.77465714
105035,Cc1c(cn(C)n1)-c1cc(c2c(n1)cccc2)C(=O)Nc1sc2c(ccc(OC(F)F)c2)n1,Cc1nn(C)cc1-c1cc(C(=O)Nc2nc3ccc(OC(F)F)cc3s2)c2ccccc2n1,-11.015355737
105036,N1(C(c2c3c(cccc3)nc3ccccc32)=O)c2ccc(cc2Oc2c1ccc(c2)N(CC)CC)N(CC)CC,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1N2C(=O)c1c2ccccc2nc2ccccc12,-6.940198365
105037,c1(cnccc1)-c1cc(c2ccccc2n1)C(N(Cc1cccs1)C)=O,CN(Cc1cccs1)C(=O)c1cc(-c2cccnc2)nc2ccccc12,-0.6664010540099999
105038,C1C(CCN(C1)C)Oc1nccc(NC(c2cc(nc3ccc(C)cc23)C)=O)c1,Cc1ccc2nc(C)cc(C(=O)Nc3ccnc(OC4CCN(C)CC4)c3)c2c1,-9.8100666951
105039,c1c(Cl)cccc1OCn1cc(cn1)NC(=O)c1cc(nc2ccccc21)-c1c(C)nn(c1)CC,CCn1cc(-c2cc(C(=O)Nc3cnn(COc4cccc(Cl)c4)c3)c3ccccc3n2)c(C)n1,-11.07577889
105040,FC(F)(F)c1c(c(C)n(n1)Cc1c(cc(cc1)F)F)NC(c1cc(C(N)=O)nc2cccc(c12)F)=O,Cc1c(NC(=O)c2cc(C(N)=O)nc3cccc(F)c23)c(C(F)(F)F)nn1Cc1ccc(F)cc1F,-12.679809084
105041,O=C(Nc1c(c2CCC(Cc2s1)C)C(N)=O)c1c2ccccc2nc(c1)-c1ccc(s1)C,Cc1ccc(-c2cc(C(=O)Nc3sc4c(c3C(N)=O)CCC(C)C4)c3ccccc3n2)s1,-13.072726546
105042,C(N(C(=O)c1c2ccccc2nc(c1C)Cl)C)C#C,C#CCN(C)C(=O)c1c(C)c(Cl)nc2ccccc12,-3.4956946869000003
105043,c1cccc2c1c(C(N(CC(N)=O)C1CCCC1)=O)cc(n2)C,Cc1cc(C(=O)N(CC(N)=O)C2CCCC2)c2ccccc2n1,-5.2214977543
105044,COC(c1cc(NC(=O)c2c3CCCc3nc3ccc(Cl)cc23)ccc1)=O,COC(=O)c1cccc(NC(=O)c2c3c(nc4ccc(Cl)cc24)CCC3)c1,-10.432904946999999
105045,c12ccccc1nc(cc2C(=O)NCC(O)COc1ccc2c(c1)OCO2)-c1ccc(F)cc1,O=C(NCC(O)COc1ccc2c(c1)OCO2)c1cc(-c2ccc(F)cc2)nc2ccccc12,-8.891061628000001
105046,C1(CN(CCC1C)C(c1cc(nc2ccc(Cl)cc12)C1CC1)=O)O,CC1CCN(C(=O)c2cc(C3CC3)nc3ccc(Cl)cc23)CC1O,-8.834509395
105047,c12c(C(NC(CCCCC)C)=O)cc(-c3cc(c(OC)c(OC)c3)OC)nc2cccc1,CCCCCC(C)NC(=O)c1cc(-c2cc(OC)c(OC)c(OC)c2)nc2ccccc12,-9.3458418436
105048,c1c(C(C)(C)C)c(O)c(cc1/C=N\NC(=O)c1c2c(nc(-c3cccc(OCC)c3)c1)cccc2)C(C)(C)C,CCOc1cccc(-c2cc(C(=O)N/N=C\c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c3ccccc3n2)c1,-9.5036122285
105049,c1c(-c2cc(C(=O)Nc3cc(OCC(F)F)cc(c3)[N+](=O)[O-])c3c(n2)cccc3)cn(C)n1,Cn1cc(-c2cc(C(=O)Nc3cc(OCC(F)F)cc([N+](=O)[O-])c3)c3ccccc3n2)cn1,-9.747628755500001
105050,n1c(cc(c2c1cccc2)C(=O)Nc1cc(Br)ccc1)-c1ccc(cc1)CC,CCc1ccc(-c2cc(C(=O)Nc3cccc(Br)c3)c3ccccc3n2)cc1,-6.089615489
105051,*.*.C(C)C(C[N]Cc1ccccn1)C[N]C(=O)c1ccnc2ccccc12,*.*.CCC(C[N]Cc1ccccn1)C[N]C(=O)c1ccnc2ccccc12,-0.043717035101
105052,*.*.O=C(O)C[N]CCN(CC(O)=O)C.N(CCCCOc1cc2c(C(NCC(N3CC(CC3C#N)(F)F)=O)=O)ccnc2cc1)C(CN(C)C1CCN(C1)C(C(NC(CCCCC)=O)CCC(N1CC(CC1)N(CC(=O)NCCCCOc1cc2c(ccnc2cc1)C(NCC(N1CC(F)(F)CC1C#N)=O)=O)C)=O)=O)=O.C([N]C)C(O)=O,*.*.CCCCCC(=O)NC(CCC(=O)N1CCC(N(C)CC(=O)NCCCCOc2ccc3nccc(C(=O)NCC(=O)N4CC(F)(F)CC4C#N)c3c2)C1)C(=O)N1CCC(N(C)CC(=O)NCCCCOc2ccc3nccc(C(=O)NCC(=O)N4CC(F)(F)CC4C#N)c3c2)C1.CN(CC[N]CC(=O)O)CC(=O)O.C[N]CC(=O)O,-19.120258047
105053,c1(C)cc2c(c3CCCCc3nc2cc1)C(=O)NCCCC(OCC)=O,CCOC(=O)CCCNC(=O)c1c2c(nc3ccc(C)cc13)CCCC2,-7.354955176
105054,c1c2nc([nH]c2ccc1)C1CCN(C(=O)c2c3ccc(F)cc3nc(c2)C)CC1,Cc1cc(C(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)c2ccc(F)cc2n1,-11.06625152
105055,n1c(N2CCN(C)CC2)cc(C)c2c1ccc(c2)NC(c1c2c(cccc2)nc(-c2ccco2)c1)=O,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)c3cc(-c4ccco4)nc4ccccc34)cc12,-9.707315577100001
105056,c1(S)c2nccc(C(=O)N(C(C)C)Cc3ccccc3)c2ccc1,CC(C)N(Cc1ccccc1)C(=O)c1ccnc2c(S)cccc12,-6.884170887
105057,c1ccc(cc1)-c1cc(c2c(cccc2)n1)C(N/N=C/c1cc(C)n(c1C)-c1ccc2c(cccc2)c1)=O,Cc1cc(/C=N/NC(=O)c2cc(-c3ccccc3)nc3ccccc23)c(C)n1-c1ccc2ccccc2c1,-0.39726911210000004
105058,c1(nc2c(cccc2)c(c1N)C(=O)N(N(c1ccccc1)C(O)=O)C)-c1c(F)cc(cc1)F,CN(C(=O)c1c(N)c(-c2ccc(F)cc2F)nc2ccccc12)N(C(=O)O)c1ccccc1,-9.2420391711
105059,c12c(C(Nc3c(C(OC)=O)scc3)=O)cc(nc2ccc(c1)C)-c1cc2c(OCO2)cc1,COC(=O)c1sccc1NC(=O)c1cc(-c2ccc3c(c2)OCO3)nc2ccc(C)cc12,-10.251537352
105060,c1cc2c(cc1)c(cc(n2)-c1ccc(c(OC)c1)OC)C(Nc1ccc(c(C)c1)-n1nnnc1)=O,COc1ccc(-c2cc(C(=O)Nc3ccc(-n4cnnn4)c(C)c3)c3ccccc3n2)cc1OC,-10.448047877
105061,Cc1ccc(-c2nc3c(cccc3)c(c2)C(NCCCCCCCCCCCC)=O)cc1C,CCCCCCCCCCCCNC(=O)c1cc(-c2ccc(C)c(C)c2)nc2ccccc12,-5.628997816999999
105062,c1ccc2c(cc(nc2c1)OC)C(=O)N(C1CCN(C1)CC)CC,CCN1CCC(N(CC)C(=O)c2cc(OC)nc3ccccc23)C1,-8.265211554999999
105063,c12ccccc2nc2c(c1C(N1CCCC(C1)C)=O)CN(C2=O)C1CCCCC1,CC1CCCN(C(=O)c2c3c(nc4ccccc24)C(=O)N(C2CCCCC2)C3)C1,-9.048030705199999
105064,Fc1cc2c(c(C(NCc3ccc(s3)CC)=O)cc(n2)C)cc1,CCc1ccc(CNC(=O)c2cc(C)nc3cc(F)ccc23)s1,-7.0947073635
105065,NC(COc1ccc(cn1)-c1nc2c(c(C(NCC3CCC(CC3)CNC(O)=O)=O)c1)cccc2)=O,NC(=O)COc1ccc(-c2cc(C(=O)NCC3CCC(CNC(=O)O)CC3)c3ccccc3n2)cn1,-9.568114159
105066,c1ccc2c(nc(C3OCCN(C3)C(c3ncccc3)=O)cc2C(N2CCN(C)CC2)=O)c1,CN1CCN(C(=O)c2cc(C3CN(C(=O)c4ccccn4)CCO3)nc3ccccc23)CC1,-11.310738281999999
105067,c12c(cccc1)c(C(=O)NCc1c(cccc1)OC)cc(n2)Sc1cc(ccc1)SC,COc1ccccc1CNC(=O)c1cc(Sc2cccc(SC)c2)nc2ccccc12,-8.7141654908
105068,c1c2nc3c(=CCC=3Cc3ccc(OC)cc3)c(c2ccc1)C(=O)N1CCC1,COc1ccc(CC2=c3nc4ccccc4c(C(=O)N4CCC4)c3=CC2)cc1,-8.0965723355
105069,C(=O)(c1cc(nc2c1cccc2)-c1c(C)nn(c1)C)NC(C)c1nn(CC)cc1,CCn1ccc(C(C)NC(=O)c2cc(-c3cn(C)nc3C)nc3ccccc23)n1,-9.028374336999999
105070,C1CC(CCN1S(C)(=O)=O)CNC(c1ccnc2ccccc12)=O,CS(=O)(=O)N1CCC(CNC(=O)c2ccnc3ccccc23)CC1,-9.123062492199999
105071,*.*.C1CN(CCC1CCCCC)C(c1c2ccccc2nc(c1)CCC(CC(=O)Nc1cc(ccc1SC)Cl)C)=O,*.*.CCCCCC1CCN(C(=O)c2cc(CCC(C)CC(=O)Nc3cc(Cl)ccc3SC)nc3ccccc23)CC1,-8.4306150125
105072,C(n1c(c(c(n1)C)NC(c1c2cc(ccc2nc(C(F)(F)F)c1)Br)=O)C)c1ccc(C(=O)NCCc2ccccn2)cc1,Cc1nn(Cc2ccc(C(=O)NCCc3ccccn3)cc2)c(C)c1NC(=O)c1cc(C(F)(F)F)nc2ccc(Br)cc12,-12.333341299
105073,c1(CC(NC(c2cc(nc3c2cccc3C)C)=O)C)cc(C)[nH]n1,Cc1cc(C(=O)NC(C)Cc2cc(C)[nH]n2)c2cccc(C)c2n1,-7.785759949
105074,C1(NC(=O)c2cc(N3CCN(CC3)CC(NCc3ccccc3)=O)nc3c2cccc3)CC1,O=C(CN1CCN(c2cc(C(=O)NC3CC3)c3ccccc3n2)CC1)NCc1ccccc1,-9.3759206639
105075,C(=O)(NCC(C)(COCC(C)(COCCNC(=O)C1CC(N(C)C1c1cnccc1)=O)C)C)COc1ccc2c(nccc2C(NCC(=O)N2CC(F)(CC2C#N)F)=O)c1,CN1C(=O)CC(C(=O)NCCOCC(C)(C)COCC(C)(C)CNC(=O)COc2ccc3c(C(=O)NCC(=O)N4CC(F)(F)CC4C#N)ccnc3c2)C1c1cccnc1,-12.357706287000001
105076,c1c(-c2cc(ncn2)NCCc2cccc3c2nccc3C(NC)=O)cnc(N(C2CCS(C2)(=O)=O)C)c1,CNC(=O)c1ccnc2c(CCNc3cc(-c4ccc(N(C)C5CCS(=O)(=O)C5)nc4)ncn3)cccc12,-10.1585053781
105077,Fc1ccc(-c2c3CN(C(c3c3c(n2)cccc3)=O)c2ccccc2)cc1,O=C1c2c(c(-c3ccc(F)cc3)nc3ccccc23)CN1c1ccccc1,-8.6450857885
105078,C12C(C(C1)NC2)NC(=O)c1c2ccccc2nc(c1)-c1ccccn1,O=C(NC1C2CNC1C2)c1cc(-c2ccccn2)nc2ccccc12,-7.5644488212
105079,C(c1c(cnc2c(C(C(C)CNc3ncnc(-c4cnc(nc4)N(C4CCN(CC4)CC(F)(F)F)C)c3)C)cccc21)F)(NC)=O,CNC(=O)c1c(F)cnc2c(C(C)C(C)CNc3cc(-c4cnc(N(C)C5CCN(CC(F)(F)F)CC5)nc4)ncn3)cccc12,-12.523648811000001
105080,c12cc(Br)ccc2nc(-c2cccnc2)cc1C(N1CCN(S(=O)(=O)c2ccc(cc2)OC)CC1)=O,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(-c4cccnc4)nc4ccc(Br)cc34)CC2)cc1,-16.279502988
105081,c1cccc2n1c(C1CN(CCC1)C(c1c3ccccc3nc(-c3c(Cl)cccc3)c1)=O)nn2,O=C(c1cc(-c2ccccc2Cl)nc2ccccc12)N1CCCC(c2nnc3ccccn23)C1,-11.762748609
105082,c1(NCCCN2CCCC2=O)cc(c2ccccc2n1)C(NC1CC1)=O,O=C(NC1CC1)c1cc(NCCCN2CCCC2=O)nc2ccccc12,-5.880677538900001
105083,C1(c2nc3c(c(c2)C(Nc2nccs2)=O)cccc3)CN(CC1)C(c1c(C)nc(C)o1)=O,Cc1nc(C)c(C(=O)N2CCC(c3cc(C(=O)Nc4nccs4)c4ccccc4n3)C2)o1,-10.215359243
105084,c1(C)n(nc(C)c1-c1nc2ccccc2c(c1)C(N1CCN(CC1)Cc1occc1)=O)C,Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCN(Cc3ccco3)CC2)c2ccccc2n1,-10.677056411
105085,*.*.n1c2c(cccc2)c(cc1-c1c(C)cc(cc1)C)C(Nc1sc(c(c1C(N)=O)CCC)C)=O,*.*.CCCc1c(C)sc(NC(=O)c2cc(-c3ccc(C)cc3C)nc3ccccc23)c1C(N)=O,-6.0136518189
105086,c1(F)cc2c3C(=O)N(C(c3c(C)nc2cc1)=O)c1ccc(cc1)C,Cc1ccc(N2C(=O)c3c(C)nc4ccc(F)cc4c3C2=O)cc1,-9.885650224499999
105087,C1CN(C(c2cc(nc3c2cccc3)-c2cc(C)ccc2)=O)CCN1Cc1ccccc1,Cc1cccc(-c2cc(C(=O)N3CCN(Cc4ccccc4)CC3)c3ccccc3n2)c1,-10.3578983755
105088,O(c1ccc(cc1)-c1nc2c(C)cc(cc2c(C(Nc2ccccc2)=O)c1)C)C,COc1ccc(-c2cc(C(=O)Nc3ccccc3)c3cc(C)cc(C)c3n2)cc1,-8.961740947100001
105089,c1c(-c2ccccc2OC)nc2ccccc2c1C(=O)NNC(=O)Nc1ccccc1C(F)(F)F,COc1ccccc1-c1cc(C(=O)NNC(=O)Nc2ccccc2C(F)(F)F)c2ccccc2n1,-11.7218538385
105090,c12c(C(Nc3c(F)cccc3)=O)ccnc2cccc1,O=C(Nc1ccccc1F)c1ccnc2ccccc12,-0.032592971936
105091,C(CSCCCO)NC(=O)c1cc(C2CC2)nc2c1cc(cc2)C,Cc1ccc2nc(C3CC3)cc(C(=O)NCCSCCCO)c2c1,-6.901679985
105092,O=C(N1C(C(OC)C(C)C(NC(C(O)c2ccccc2)C)=O)CCC1)CC(C(C(C)CC)N(C)C(C(NC(C(N(C(OCc1ccc(cc1)NC(C(CCCNC(N)=O)NC(C(NC(CCCCCN1C(=O)CC(C1=O)SCC(C(O)=O)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC(O)=O)NC(=O)C(NC(=O)CC(NC(=O)C(NC(CCCc1ccc(I)cc1)=O)CCC(O)=O)C(O)=O)CCCCn1cc(CNC(CCC(Nc2c3nccc(c3ccc2)C(NCC(=O)N2C(C#N)CC(F)(F)C2)=O)=O)=O)nn1)=O)C(C)C)=O)=O)=O)C)C(C)C)=O)C(C)C)=O)OC,CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(C)C(O)c1ccccc1)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C(=O)OCc1ccc(NC(=O)C(CCCNC(N)=O)NC(=O)C(NC(=O)CCCCCN2C(=O)CC(SCC(NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCCCn3cc(CNC(=O)CCC(=O)Nc4cccc5c(C(=O)NCC(=O)N6CC(F)(F)CC6C#N)ccnc45)nn3)NC(=O)CC(NC(=O)C(CCC(=O)O)NC(=O)CCCc3ccc(I)cc3)C(=O)O)C(=O)O)C2=O)C(C)C)cc1)C(C)C,-23.65902215
105093,c1cc(NC(=S)NNC(=O)c2c3c(nc(c2)C)cccc3)ccc1Cl,Cc1cc(C(=O)NNC(=S)Nc2ccc(Cl)cc2)c2ccccc2n1,-2.7899069809999997
105094,C(C=C(C)C)C(C(O)=O)NC(=O)c1c2c(ncc1)cccc2,CC(C)=CCC(NC(=O)c1ccnc2ccccc12)C(=O)O,-3.2466538693
105095,c1c(/C=N\NC(=O)c2cc(-c3cc(OCC(C)C)ccc3)nc3ccccc32)cccc1,CC(C)COc1cccc(-c2cc(C(=O)N/N=C\c3ccccc3)c3ccccc3n2)c1,-0.25008871926
105096,c1cc(ccn1)COC(NCCCCC(NC(=O)c1cc(nc2c1cccc2)-c1ccccc1)C=O)=O,O=CC(CCCCNC(=O)OCc1ccncc1)NC(=O)c1cc(-c2ccccc2)nc2ccccc12,-0.09186643170999999
105097,c1c(scc1)-c1ccc2c(c(cc(n2)C(=O)NC(Cc2ccc(cc2)O)C(=O)OC)C(=O)N(C)C)c1,COC(=O)C(Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)N(C)C)c2cc(-c3cccs3)ccc2n1,-10.617247425799999
105098,C(C)N(C(=O)c1c2CCCCc2nc2c1cccc2)CC,CCN(CC)C(=O)c1c2c(nc3ccccc13)CCCC2,-8.279141415
